32,0.092,-0.06,0.13,-0.45,0.415,-0.39,-0.85
33,0.094,-0.05,0.13,-0.395,0.44,-0.41,-0.865
34,0.09699999999999999,-0.04,0.125,-0.325,0.48,-0.405,-0.865
35,0.1,-0.015,0.145,-0.25,0.515,-0.395,-0.855
36,0.10300000000000001,0.005,0.145,-0.2,0.55,-0.375,-0.85
37,0.106,0.03,0.15,-0.165,0.57,-0.39,-0.845
38,0.10800000000000001,0.045,0.125,-0.14,0.6,-0.395,-0.845
39,0.111,0.07,0.11,-0.115,0.64,-0.395,-0.86
40,0.114,0.08,0.12,-0.08,0.695,-0.395,-0.85
41,0.11699999999999999,0.105,0.145,-0.035,0.715,-0.385,-0.84
42,0.11900000000000001,0.13,0.17,0.005,0.75,-0.38,-0.83
43,0.122,0.185,0.17,0.045,0.745,-0.385,-0.84
44,0.125,0.225,0.165,0.09,0.745,-0.4,-0.855
45,0.128,0.255,0.155,0.14,0.745,-0.405,-0.86
46,0.131,0.27,0.13,0.18,0.76,-0.405,-0.855
47,0.133,0.305,0.12,0.235,0.75,-0.405,-0.855
48,0.136,0.345,0.12,0.27,0.77,-0.415,-0.855
49,0.139,0.4,0.115,0.3,0.77,-0.435,-0.855
50,0.142,0.43,0.105,0.295,0.77,-0.425,-0.87
51,0.14400000000000002,0.46,0.08,0.3,0.775,-0.425,-0.87
52,0.147,0.46,0.065,0.3,0.795,-0.39,-0.855
53,0.15,0.475,0.085,0.32,0.815,-0.375,-0.845
54,0.153,0.52,0.09,0.34,0.82,-0.365,-0.83
55,0.156,0.555,0.11,0.345,0.82,-0.37,-0.815
56,0.158,0.585,0.1,0.355,0.82,-0.365,-0.825
57,0.161,0.575,0.095,0.375,0.835,-0.38,-0.835
58,0.16399999999999998,0.575,0.095,0.4,0.85,-0.405,-0.855
59,0.16699999999999998,0.565,0.105,0.43,0.87,-0.405,-0.905
60,0.16899999999999998,0.57,0.125,0.46,0.855,-0.39,-0.95
61,0.172,0.56,0.115,0.475,0.865,-0.365,-1.045
62,0.175,0.55,0.12,0.48,0.865,-0.33,-1.14
63,0.17800000000000002,0.53,0.115,0.495,0.865,-0.32,-1.26
64,0.18100000000000002,0.485,0.125,0.525,0.9,-0.295,-1.435
65,0.183,0.48,0.14,0.56,0.915,-0.27,-1.67
66,0.18600000000000003,0.465,0.155,0.6,0.94,-0.28,-1.92
67,0.18899999999999997,0.46,0.15,0.635,0.945,-0.34,-2.095
68,0.192,0.42,0.11,0.65,0.935,-0.44,-2.17
69,0.19399999999999998,0.385,0.105,0.68,0.96,-0.51,-2.17
70,0.19699999999999998,0.355,0.085,0.71,0.985,-0.52,-2.125
71,0.2,0.305,0.08,0.755,0.995,-0.51,-2.08
72,0.203,0.285,0.1,0.785,0.995,-0.51,-2.055
73,0.20600000000000002,0.255,0.1,0.81,1.01,-0.535,-2.03
74,0.20800000000000002,0.21,0.115,0.82,1.015,-0.54,-1.995
75,0.21100000000000002,0.165,0.115,0.84,1.035,-0.585,-1.955
76,0.214,0.12,0.13,0.87,1.055,-0.625,-1.93
77,0.217,0.105,0.15,0.92,1.07,-0.64,-1.89
78,0.21899999999999997,0.085,0.17,0.965,1.075,-0.65,-1.86
79,0.222,0.075,0.16,0.98,1.09,-0.685,-1.835
80,0.225,0.04,0.135,1.0,1.095,-0.73,-1.81
81,0.228,0.005,0.115,1.03,1.1,-0.78,-1.765
82,0.231,-0.04,0.1,1.07,1.13,-0.835,-1.71
83,0.233,-0.045,0.09,1.095,1.145,-0.885,-1.665
84,0.23600000000000002,-0.055,0.1,1.105,1.135,-0.915,-1.625
85,0.239,-0.04,0.105,1.1,1.14,-0.94,-1.6
86,0.242,-0.07,0.105,1.1,1.135,-0.975,-1.585
87,0.244,-0.1,0.105,1.115,1.135,-0.98,-1.53
88,0.247,-0.125,0.115,1.13,1.15,-0.94,-1.445
89,0.25,-0.135,0.15,1.145,1.16,-0.915,-1.36
90,0.253,-0.14,0.175,1.155,1.15,-0.895,-1.27
91,0.256,-0.155,0.145,1.15,1.13,-0.89,-1.195
92,0.258,-0.19,0.12,1.14,1.13,-0.83,-1.14
93,0.261,-0.19,0.095,1.13,1.11,-0.76,-1.095
94,0.264,-0.195,0.1,1.125,1.115,-0.7,-1.025
95,0.267,-0.205,0.135,1.13,1.105,-0.625,-0.955
96,0.26899999999999996,-0.2,0.145,1.11,1.095,-0.58,-0.885
97,0.272,-0.215,0.165,1.085,1.08,-0.545,-0.84
98,0.275,-0.25,0.15,1.045,1.05,-0.505,-0.82
99,0.278,-0.285,0.12,1.015,1.03,-0.485,-0.77
100,0.281,-0.295,0.105,0.985,1.02,-0.445,-0.725
101,0.28300000000000003,-0.29,0.115,0.955,1.01,-0.395,-0.67
102,0.28600000000000003,-0.285,0.14,0.92,0.98,-0.37,-0.655
103,0.289,-0.265,0.145,0.88,0.94,-0.37,-0.64
104,0.292,-0.27,0.135,0.84,0.915,-0.36,-0.645
105,0.294,-0.285,0.12,0.785,0.895,-0.36,-0.64
106,0.297,-0.33,0.13,0.745,0.885,-0.355,-0.615
107,0.3,-0.35,0.135,0.72,0.865,-0.325,-0.595
108,0.303,-0.35,0.165,0.685,0.815,-0.315,-0.585
109,0.306,-0.31,0.17,0.635,0.79,-0.32,-0.58
110,0.308,-0.3,0.17,0.575,0.745,-0.345,-0.595
111,0.311,-0.305,0.165,0.515,0.715,-0.345,-0.58
112,0.314,-0.33,0.15,0.47,0.71,-0.33,-0.58
113,0.317,-0.35,0.145,0.425,0.695,-0.3,-0.565
114,0.319,-0.34,0.14,0.365,0.67,-0.285,-0.555
115,0.322,-0.335,0.13,0.305,0.65,-0.3,-0.555
116,0.325,-0.335,0.11,0.25,0.625,-0.29,-0.545
117,0.32799999999999996,-0.33,0.1,0.19,0.59,-0.295,-0.545
118,0.331,-0.34,0.115,0.16,0.595,-0.3,-0.54
119,0.33299999999999996,-0.345,0.12,0.14,0.58,-0.29,-0.515
120,0.336,-0.335,0.15,0.095,0.56,-0.28,-0.51
121,0.33899999999999997,-0.335,0.17,0.05,0.54,-0.285,-0.515
122,0.342,-0.33,0.2,0.005,0.52,-0.32,-0.53
123,0.344,-0.325,0.19,-0.05,0.52,-0.32,-0.525
124,0.34700000000000003,-0.34,0.175,-0.085,0.515,-0.31,-0.51
125,0.35,-0.34,0.165,-0.11,0.525,-0.295,-0.485
126,0.353,-0.335,0.17,-0.13,0.51,-0.285,-0.485
127,0.35600000000000004,-0.315,0.165,-0.15,0.505,-0.275,-0.475
128,0.358,-0.31,0.15,-0.19,0.485,-0.285,-0.485
129,0.361,-0.315,0.105,-0.225,0.475,-0.29,-0.485
130,0.364,-0.33,0.11,-0.235,0.475,-0.295,-0.475
131,0.36700000000000005,-0.32,0.11,-0.23,0.495,-0.285,-0.465
132,0.369,-0.315,0.125,-0.25,0.49,-0.285,-0.475
133,0.37200000000000005,-0.28,0.12,-0.26,0.47,-0.29,-0.475
134,0.375,-0.275,0.11,-0.28,0.46,-0.285,-0.485
135,0.37799999999999995,-0.28,0.095,-0.315,0.47,-0.275,-0.475
136,0.381,-0.28,0.115,-0.305,0.475,-0.28,-0.465
137,0.38299999999999995,-0.275,0.155,-0.31,0.47,-0.27,-0.455
138,0.386,-0.25,0.195,-0.32,0.465,-0.26,-0.45
139,0.389,-0.23,0.18,-0.345,0.45,-0.27,-0.45
140,0.392,-0.23,0.15,-0.365,0.44,-0.27,-0.47
141,0.39399999999999996,-0.245,0.115,-0.375,0.44,-0.275,-0.47
142,0.397,-0.26,0.085,-0.37,0.46,-0.26,-0.455
143,0.4,-0.25,0.095,-0.36,0.465,-0.24,-0.435
144,0.40299999999999997,-0.235,0.105,-0.365,0.46,-0.225,-0.425
145,0.406,-0.215,0.125,-0.38,0.455,-0.24,-0.43
146,0.408,-0.21,0.1,-0.375,0.445,-0.265,-0.435
147,0.41100000000000003,-0.25,0.105,-0.39,0.445,-0.28,-0.455
148,0.414,-0.285,0.11,-0.39,0.445,-0.275,-0.435
149,0.41700000000000004,-0.28,0.135,-0.375,0.46,-0.24,-0.43
150,0.419,-0.245,0.16,-0.385,0.455,-0.22,-0.425
151,0.42200000000000004,-0.235,0.145,-0.39,0.44,-0.22,-0.43
152,0.425,-0.235,0.125,-0.41,0.44,-0.225,-0.44
153,0.428,-0.26,0.08,-0.395,0.43,-0.24,-0.435
154,0.431,-0.255,0.075,-0.4,0.445,-0.22,-0.43
155,0.433,-0.26,0.1,-0.38,0.45,-0.2,-0.415
156,0.436,-0.245,0.125,-0.38,0.44,-0.19,-0.415
157,0.439,-0.215,0.125,-0.375,0.445,-0.185,-0.415
158,0.442,-0.23,0.13,-0.39,0.435,-0.22,-0.435
159,0.444,-0.245,0.125,-0.395,0.43,-0.245,-0.43
160,0.447,-0.275,0.13,-0.405,0.44,-0.225,-0.42
161,0.45,-0.295,0.145,-0.38,0.455,-0.195,-0.41
162,0.45299999999999996,-0.28,0.16,-0.375,0.445,-0.185,-0.405
163,0.456,-0.255,0.145,-0.38,0.445,-0.165,-0.405
164,0.45799999999999996,-0.25,0.135,-0.39,0.43,-0.18,-0.42
165,0.461,-0.265,0.11,-0.415,0.43,-0.19,-0.425
166,0.46399999999999997,-0.3,0.1,-0.41,0.44,-0.185,-0.415
167,0.467,-0.29,0.115,-0.385,0.44,-0.18,-0.4
168,0.469,-0.29,0.135,-0.39,0.44,-0.165,-0.395
169,0.47200000000000003,-0.26,0.145,-0.395,0.43,-0.17,-0.395
170,0.475,-0.265,0.11,-0.39,0.405,-0.155,-0.415
171,0.478,-0.275,0.1,-0.385,0.405,-0.16,-0.415
172,0.48100000000000004,-0.28,0.095,-0.37,0.425,-0.175,-0.425
173,0.483,-0.285,0.09,-0.36,0.43,-0.175,-0.42
174,0.486,-0.265,0.115,-0.35,0.425,-0.145,-0.425
175,0.489,-0.24,0.125,-0.35,0.41,-0.17,-0.435
176,0.49200000000000005,-0.265,0.14,-0.345,0.41,-0.16,-0.44
177,0.494,-0.295,0.14,-0.35,0.41,-0.165,-0.45
178,0.49700000000000005,-0.33,0.13,-0.33,0.41,-0.165,-0.455
179,0.5,-0.34,0.13,-0.325,0.415,-0.16,-0.44
180,0.503,-0.295,0.115,-0.33,0.395,-0.155,-0.445
181,0.506,-0.285,0.105,-0.335,0.39,-0.165,-0.435
182,0.508,-0.295,0.12,-0.34,0.375,-0.17,-0.455
183,0.511,-0.33,0.095,-0.35,0.38,-0.19,-0.475
184,0.514,-0.345,0.105,-0.345,0.38,-0.195,-0.475
185,0.517,-0.345,0.12,-0.35,0.39,-0.195,-0.47
186,0.519,-0.32,0.12,-0.335,0.395,-0.18,-0.48
187,0.522,-0.31,0.105,-0.34,0.385,-0.18,-0.495
188,0.525,-0.335,0.085,-0.335,0.365,-0.2,-0.5
189,0.528,-0.34,0.075,-0.355,0.35,-0.2,-0.51
190,0.531,-0.35,0.08,-0.335,0.365,-0.205,-0.49
191,0.5329999999999999,-0.34,0.115,-0.315,0.36,-0.2,-0.5
192,0.536,-0.35,0.155,-0.32,0.365,-0.19,-0.515
193,0.539,-0.315,0.16,-0.335,0.36,-0.19,-0.525
194,0.542,-0.335,0.16,-0.365,0.355,-0.2,-0.55
195,0.544,-0.345,0.13,-0.375,0.335,-0.23,-0.56
196,0.547,-0.325,0.095,-0.36,0.34,-0.225,-0.57
197,0.55,-0.32,0.07,-0.34,0.345,-0.21,-0.56
198,0.5529999999999999,-0.3,0.095,-0.325,0.35,-0.215,-0.565
199,0.556,-0.305,0.105,-0.335,0.335,-0.205,-0.565
200,0.5579999999999999,-0.305,0.105,-0.34,0.32,-0.215,-0.565
201,0.561,-0.325,0.09,-0.36,0.32,-0.23,-0.575
202,0.564,-0.355,0.08,-0.38,0.33,-0.26,-0.57
203,0.5670000000000001,-0.37,0.1,-0.37,0.34,-0.255,-0.56
204,0.569,-0.35,0.105,-0.36,0.33,-0.25,-0.57
205,0.5720000000000001,-0.345,0.12,-0.355,0.33,-0.24,-0.58
206,0.575,-0.325,0.115,-0.375,0.31,-0.245,-0.58
207,0.578,-0.355,0.1,-0.375,0.31,-0.25,-0.58
208,0.581,-0.365,0.09,-0.36,0.32,-0.265,-0.58
209,0.583,-0.355,0.105,-0.355,0.32,-0.27,-0.56
210,0.586,-0.365,0.12,-0.35,0.33,-0.255,-0.555
211,0.589,-0.35,0.14,-0.35,0.31,-0.265,-0.565
212,0.5920000000000001,-0.345,0.13,-0.365,0.3,-0.265,-0.575
213,0.594,-0.34,0.12,-0.365,0.3,-0.27,-0.58
214,0.597,-0.355,0.11,-0.355,0.305,-0.28,-0.565
215,0.6,-0.35,0.1,-0.345,0.305,-0.26,-0.545
216,0.603,-0.34,0.085,-0.355,0.305,-0.255,-0.545
217,0.606,-0.345,0.095,-0.35,0.3,-0.26,-0.545
218,0.608,-0.345,0.09,-0.37,0.29,-0.27,-0.565
219,0.611,-0.36,0.09,-0.365,0.295,-0.275,-0.565
220,0.614,-0.36,0.09,-0.35,0.305,-0.27,-0.56
221,0.617,-0.355,0.09,-0.35,0.31,-0.255,-0.545
222,0.619,-0.34,0.095,-0.35,0.295,-0.255,-0.54
223,0.622,-0.33,0.1,-0.365,0.29,-0.26,-0.54
224,0.625,-0.34,0.09,-0.36,0.28,-0.27,-0.54
225,0.628,-0.35,0.085,-0.365,0.285,-0.275,-0.545
226,0.631,-0.37,0.065,-0.355,0.285,-0.27,-0.535
227,0.633,-0.36,0.1,-0.345,0.31,-0.265,-0.525
228,0.636,-0.345,0.105,-0.345,0.305,-0.255,-0.515
229,0.639,-0.36,0.11,-0.345,0.28,-0.265,-0.51
230,0.642,-0.37,0.115,-0.36,0.28,-0.28,-0.52
231,0.644,-0.37,0.11,-0.36,0.275,-0.285,-0.51
232,0.647,-0.37,0.105,-0.335,0.27,-0.285,-0.5
233,0.65,-0.375,0.11,-0.34,0.28,-0.28,-0.495
234,0.653,-0.36,0.125,-0.34,0.28,-0.26,-0.48
235,0.6559999999999999,-0.355,0.115,-0.345,0.27,-0.265,-0.495
236,0.6579999999999999,-0.355,0.11,-0.36,0.255,-0.27,-0.5
237,0.6609999999999999,-0.365,0.09,-0.37,0.255,-0.28,-0.495
238,0.664,-0.39,0.095,-0.355,0.275,-0.285,-0.48
239,0.667,-0.39,0.095,-0.34,0.28,-0.285,-0.465
240,0.669,-0.38,0.12,-0.34,0.265,-0.26,-0.46
241,0.672,-0.365,0.125,-0.35,0.255,-0.255,-0.45
242,0.675,-0.385,0.11,-0.365,0.245,-0.27,-0.465
243,0.6779999999999999,-0.38,0.105,-0.365,0.255,-0.275,-0.47
244,0.6809999999999999,-0.375,0.1,-0.355,0.265,-0.285,-0.45
245,0.6829999999999999,-0.375,0.09,-0.34,0.275,-0.27,-0.43
246,0.6859999999999999,-0.355,0.09,-0.325,0.255,-0.275,-0.425
247,0.6890000000000001,-0.34,0.1,-0.325,0.24,-0.29,-0.44
248,0.6920000000000001,-0.335,0.08,-0.335,0.235,-0.305,-0.44
249,0.6940000000000001,-0.335,0.06,-0.36,0.245,-0.32,-0.44
250,0.6970000000000001,-0.35,0.05,-0.335,0.265,-0.305,-0.435
251,0.7,-0.365,0.06,-0.31,0.29,-0.29,-0.415
252,0.703,-0.375,0.09,-0.3,0.33,-0.275,-0.415
253,0.706,-0.365,0.095,-0.3,0.335,-0.285,-0.42
254,0.708,-0.37,0.1,-0.285,0.325,-0.31,-0.425
255,0.711,-0.375,0.095,-0.28,0.34,-0.325,-0.43
256,0.7140000000000001,-0.395,0.105,-0.245,0.345,-0.315,-0.41
257,0.7170000000000001,-0.4,0.12,-0.215,0.335,-0.315,-0.415
258,0.7190000000000001,-0.38,0.135,-0.19,0.295,-0.3,-0.41
259,0.722,-0.35,0.125,-0.16,0.15,-0.31,-0.415
260,0.725,-0.345,0.105,-0.125,-0.165,-0.335,-0.43
261,0.728,-0.345,0.075,-0.055,-0.545,-0.34,-0.425
262,0.731,-0.35,0.065,0.085,-0.61,-0.365,-0.41
263,0.733,-0.36,0.085,0.325,-0.315,-0.355,-0.405
264,0.736,-0.355,0.11,0.805,-0.05,-0.335,-0.4
265,0.7390000000000001,-0.345,0.115,1.4,0.01,-0.34,-0.41
266,0.742,-0.365,0.11,1.8,-0.04,-0.34,-0.425
267,0.7440000000000001,-0.395,0.075,1.89,-0.05,-0.375,-0.405
268,0.747,-0.4,0.05,1.815,-0.03,-0.365,-0.41
269,0.75,-0.395,0.05,1.73,-0.025,-0.35,-0.41
270,0.753,-0.35,0.065,1.665,-0.05,-0.34,-0.41
271,0.7559999999999999,-0.325,0.07,1.62,-0.08,-0.36,-0.405
272,0.758,-0.335,0.075,1.54,-0.12,-0.36,-0.41
273,0.7609999999999999,-0.35,0.075,1.44,-0.15,-0.375,-0.42
274,0.764,-0.385,0.09,1.33,-0.165,-0.37,-0.415
275,0.767,-0.37,0.11,1.26,-0.185,-0.355,-0.405
276,0.769,-0.36,0.135,1.165,-0.215,-0.35,-0.4
277,0.772,-0.345,0.145,1.1,-0.245,-0.35,-0.4
278,0.775,-0.33,0.12,1.005,-0.28,-0.36,-0.415
279,0.778,-0.335,0.09,0.895,-0.295,-0.37,-0.415
280,0.7809999999999999,-0.34,0.055,0.79,-0.3,-0.375,-0.42
281,0.7829999999999999,-0.36,0.065,0.675,-0.315,-0.375,-0.405
282,0.7859999999999999,-0.34,0.065,0.53,-0.35,-0.35,-0.41
283,0.789,-0.335,0.06,0.39,-0.405,-0.36,-0.4
284,0.792,-0.345,0.075,0.21,-0.45,-0.36,-0.415
285,0.794,-0.39,0.09,0.02,-0.53,-0.38,-0.42
286,0.797,-0.4,0.075,-0.175,-0.585,-0.375,-0.41
287,0.8,-0.395,0.08,-0.39,-0.63,-0.355,-0.4
288,0.8029999999999999,-0.36,0.075,-0.61,-0.68,-0.345,-0.4
289,0.8059999999999999,-0.345,0.095,-0.865,-0.715,-0.34,-0.4
290,0.8079999999999999,-0.345,0.09,-1.105,-0.755,-0.345,-0.415
291,0.8109999999999999,-0.345,0.09,-1.31,-0.825,-0.355,-0.415
292,0.8140000000000001,-0.34,0.1,-1.5,-0.925,-0.36,-0.405
293,0.8170000000000001,-0.35,0.12,-1.65,-1.05,-0.345,-0.39
294,0.8190000000000001,-0.315,0.12,-1.805,-1.24,-0.335,-0.38
295,0.8220000000000001,-0.29,0.09,-1.945,-1.4,-0.345,-0.395
296,0.825,-0.3,0.07,-2.045,-1.495,-0.34,-0.405
297,0.828,-0.32,0.055,-2.12,-1.565,-0.34,-0.395
298,0.831,-0.325,0.06,-2.17,-1.655,-0.34,-0.395
299,0.833,-0.305,0.07,-2.195,-1.745,-0.33,-0.38
300,0.836,-0.31,0.1,-2.26,-1.845,-0.33,-0.385
301,0.8390000000000001,-0.28,0.11,-2.345,-1.95,-0.325,-0.4
302,0.8420000000000001,-0.265,0.14,-2.43,-2.03,-0.33,-0.395
303,0.8440000000000001,-0.245,0.175,-2.5,-2.135,-0.335,-0.4
304,0.847,-0.235,0.175,-2.53,-2.245,-0.33,-0.375
305,0.85,-0.185,0.16,-2.565,-2.335,-0.31,-0.375
306,0.853,-0.1,0.125,-2.63,-2.335,-0.295,-0.38
307,0.856,-0.005,0.06,-2.675,-2.225,-0.3,-0.385
308,0.858,0.035,0.01,-2.69,-2.055,-0.32,-0.395
309,0.861,0.01,0.015,-2.6,-1.855,-0.33,-0.405
310,0.8640000000000001,-0.03,0.0,-2.395,-1.66,-0.345,-0.39
311,0.867,-0.07,0.04,-2.165,-1.46,-0.325,-0.385
312,0.8690000000000001,-0.09,0.075,-1.94,-1.29,-0.315,-0.38
313,0.872,-0.1,0.095,-1.75,-1.115,-0.31,-0.38
314,0.875,-0.115,0.09,-1.58,-1.01,-0.315,-0.385
315,0.878,-0.135,0.065,-1.455,-0.865,-0.345,-0.385
316,0.8809999999999999,-0.16,0.06,-1.34,-0.725,-0.33,-0.385
317,0.883,-0.185,0.065,-1.26,-0.595,-0.31,-0.375
318,0.8859999999999999,-0.18,0.065,-1.185,-0.49,-0.29,-0.37
319,0.889,-0.185,0.075,-1.135,-0.41,-0.315,-0.38
320,0.892,-0.225,0.07,-1.09,-0.35,-0.335,-0.395
321,0.894,-0.235,0.04,-1.065,-0.26,-0.335,-0.395
322,0.897,-0.26,0.035,-1.01,-0.17,-0.345,-0.37
323,0.9,-0.29,0.04,-0.98,-0.105,-0.325,-0.36
324,0.903,-0.305,0.06,-0.975,-0.07,-0.305,-0.365
325,0.9059999999999999,-0.315,0.085,-0.97,-0.03,-0.3,-0.365
326,0.9079999999999999,-0.36,0.085,-0.965,-0.005,-0.305,-0.37
327,0.9109999999999999,-0.385,0.09,-0.95,0.035,-0.305,-0.38
328,0.914,-0.385,0.08,-0.875,0.085,-0.315,-0.36
329,0.917,-0.38,0.095,-0.81,0.13,-0.3,-0.35
330,0.919,-0.355,0.11,-0.75,0.16,-0.29,-0.345
331,0.922,-0.335,0.105,-0.69,0.185,-0.3,-0.35
332,0.925,-0.32,0.09,-0.65,0.21,-0.32,-0.345
333,0.9279999999999999,-0.32,0.065,-0.605,0.255,-0.325,-0.355
334,0.9309999999999999,-0.335,0.045,-0.555,0.3,-0.32,-0.35
335,0.9329999999999999,-0.33,0.04,-0.465,0.315,-0.305,-0.335
336,0.9359999999999999,-0.335,0.07,-0.405,0.345,-0.305,-0.325
337,0.9390000000000001,-0.33,0.075,-0.34,0.355,-0.31,-0.32
338,0.9420000000000001,-0.34,0.045,-0.275,0.36,-0.31,-0.35
339,0.9440000000000001,-0.37,0.04,-0.215,0.375,-0.31,-0.35
340,0.9470000000000001,-0.425,0.005,-0.17,0.4,-0.305,-0.355
341,0.95,-0.465,0.025,-0.095,0.41,-0.3,-0.345
342,0.953,-0.46,0.055,-0.035,0.415,-0.28,-0.325
343,0.956,-0.32,0.09,0.0,0.415,-0.265,-0.33
344,0.958,-0.035,0.075,0.045,0.425,-0.275,-0.32
345,0.961,0.4,0.035,0.05,0.43,-0.28,-0.305
346,0.9640000000000001,0.895,0.015,0.05,0.45,-0.265,-0.315
347,0.9670000000000001,1.335,0.035,0.075,0.46,-0.25,-0.29
348,0.9690000000000001,1.685,0.1,0.085,0.46,-0.235,-0.275
349,0.972,1.9,0.165,0.105,0.455,-0.225,-0.26
350,0.975,2.01,0.2,0.105,0.465,-0.225,-0.255
351,0.978,1.98,0.215,0.12,0.47,-0.23,-0.255
352,0.981,1.815,0.195,0.145,0.5,-0.2,-0.24
353,0.983,1.47,0.16,0.185,0.51,-0.18,-0.235
354,0.986,0.94,0.1,0.215,0.52,-0.155,-0.235
355,0.9890000000000001,0.3,0.08,0.235,0.53,-0.145,-0.25
356,0.992,-0.34,0.05,0.255,0.51,-0.15,-0.285
357,0.9940000000000001,-0.765,-0.01,0.265,0.535,-0.15,-0.3
358,0.997,-0.725,0.075,0.3,0.555,-0.12,-0.285
359,1.0,-0.55,0.115,0.335,0.565,-0.105,-0.27
360,1.003,-0.45,0.145,0.36,0.585,-0.095,-0.28
361,1.006,-0.445,-0.14,0.365,0.59,-0.085,-0.29
362,1.008,-0.46,0.105,0.37,0.595,-0.09,-0.29
363,1.011,-0.455,0.075,0.4,0.605,-0.095,-0.305
364,1.014,-0.435,-0.04,0.435,0.615,-0.095,-0.3
365,1.0170000000000001,-0.415,0.0,0.49,0.64,-0.075,-0.285
366,1.0190000000000001,-0.39,0.03,0.525,0.65,-0.055,-0.28
367,1.022,-0.395,0.05,0.56,0.645,-0.05,-0.27
368,1.025,-0.415,0.045,0.585,0.655,-0.065,-0.285
369,1.028,-0.435,0.05,0.6,0.665,-0.11,-0.28
370,1.031,-0.45,0.06,0.635,0.7,-0.135,-0.275
371,1.033,-0.44,0.075,0.685,0.705,-0.165,-0.27
372,1.036,-0.415,0.08,0.72,0.735,-0.185,-0.275
373,1.0390000000000001,-0.405,0.07,0.75,0.72,-0.22,-0.285
374,1.042,-0.415,0.05,0.775,0.73,-0.275,-0.295
375,1.044,-0.425,0.035,0.81,0.75,-0.32,-0.305
376,1.047,-0.43,0.045,0.845,0.755,-0.35,-0.3
377,1.05,-0.43,0.055,0.88,0.77,-0.37,-0.31
378,1.053,-0.435,0.07,0.91,0.775,-0.35,-0.305
379,1.056,-0.425,0.08,0.94,0.755,-0.35,-0.315
380,1.058,-0.42,0.08,0.96,0.755,-0.355,-0.325
381,1.061,-0.42,0.065,0.95,0.77,-0.36,-0.33
382,1.064,-0.415,0.085,0.97,0.79,-0.365,-0.32
383,1.067,-0.41,0.085,0.995,0.815,-0.36,-0.305
384,1.069,-0.41,0.09,1.015,0.805,-0.345,-0.3
385,1.072,-0.39,0.09,1.01,0.79,-0.34,-0.305
386,1.075,-0.39,0.08,1.01,0.785,-0.355,-0.31
387,1.078,-0.415,0.075,1.01,0.795,-0.37,-0.325
388,1.081,-0.43,0.08,1.015,0.8,-0.38,-0.32
389,1.083,-0.455,0.095,1.035,0.795,-0.39,-0.29
390,1.0859999999999999,-0.41,0.12,1.035,0.785,-0.36,-0.295
391,1.089,-0.385,0.145,1.01,0.765,-0.34,-0.29
392,1.092,-0.38,0.16,0.99,0.755,-0.32,-0.295
393,1.094,-0.39,0.15,0.965,0.725,-0.34,-0.295
394,1.097,-0.385,0.12,0.95,0.73,-0.36,-0.29
395,1.1,-0.38,0.075,0.955,0.71,-0.355,-0.28
396,1.103,-0.385,0.035,0.925,0.695,-0.345,-0.285
